,Turno,ID Empleado,ID Puesto,Email,Puesto,Departamento,Tipo Puesto,Nom_Completo
1478,,414,90-14100,lopez.abril@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Lopez Abril
1479,,523,90-14100,luis .vasquez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Luis  Vasquez
1480,,564,90-14100,jesus.maytorena@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jesus Maytorena
1481,,579,90-14100,johana.agudelo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Johana Agudelo
1482,,611,90-14100,lauriano.porras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Lauriano Porras
1483,,789,90-14100,marcela.rojo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Marcela Rojo
1484,,812,90-14100,alberto.mesa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alberto Mesa
1485,,897,90-14100,francisca.monge@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisca Monge
1486,,910,90-14100,silvia.bojorquez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Silvia Bojorquez
1487,,936,90-14100,alejandro.castaño@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alejandro Castaño
1488,,960,90-14100,guillermo.navarro@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Guillermo Navarro
1489,,963,90-14100,adrian.cañedo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Adrian Cañedo
1490,,1035,90-14100,alberto.acosta@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alberto Acosta
1491,,1166,90-14100,alfredo.chavelas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alfredo Chavelas
1492,,1222,90-14100,cristina.cruz@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Cristina Cruz
1493,,1226,90-14100,enrique.romero@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Enrique Romero
1494,,1251,90-14100,eleazar.espinoza@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Eleazar Espinoza
1495,,1285,90-14100,elena.anaya@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Elena Anaya
1496,,1334,90-14100,enriquez.casillas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Enriquez Casillas
1497,,1339,90-14100,luz .blandon@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Luz  Blandon
1498,,1404,90-14100,maria.lara@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Maria Lara
1499,,1556,90-14100,enrique.cortes@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Enrique Cortes
1500,,1586,90-14100,francisco.velarde@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Velarde
1501,,1623,90-14100,alberto.zea@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alberto Zea
1502,,1666,90-14100,francisco.reynoso@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Reynoso
1503,,1675,90-14100,gerardo.peña@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gerardo Peña
1504,,1691,90-14100,gonzalez.cota@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gonzalez Cota
1505,,1717,90-14100,guillermo.cons@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Guillermo Cons
1506,,1793,90-14100,guadalupe.peinado@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Guadalupe Peinado
1507,,1801,90-14100,evelia.ramos@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Evelia Ramos
1508,,1810,90-14100,esmeralda.madrigal @tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Esmeralda Madrigal 
1509,,1831,90-14100,francisco.luna@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Luna
1510,,1867,90-14100,haydee.peralta@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Haydee Peralta
1511,,1920,90-14100,jeisson.piedrahita@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jeisson Piedrahita
1512,,1952,90-14100,irene.amaya@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Irene Amaya
1513,,489,90-14100,gildardo.valdez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gildardo Valdez
1514,,504,90-14100,gladys.daniel@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gladys Daniel
1515,,570,90-14100,jesus.montaño@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jesus Montaño
1516,,640,90-14100,marcela.pineda@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Marcela Pineda
1517,,659,90-14100,aidee.nieblas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Aidee Nieblas
1518,,893,90-14100,patricia.tobón @tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Patricia Tobón 
1519,,918,90-14100,teresa.zepeda@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Teresa Zepeda
1520,,924,90-14100,francisco.pinelli@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Pinelli
1521,,938,90-14100,alberto.munguia@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alberto Munguia
1522,,991,90-14100,antonio.porras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Antonio Porras
1523,,1011,90-14100,aleman.monjaras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Aleman Monjaras
1524,,1068,90-14100,jesus.real@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jesus Real
1525,,1127,90-14100,alejandro.gautrin@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alejandro Gautrin
1526,,1271,90-14100,alejandra.orci@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alejandra Orci
1527,,1357,90-14100,esperanza.contreras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Esperanza Contreras
1528,,1569,90-14100,francisco.calleja@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Calleja
1529,,1669,90-14100,garcia.mata@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Garcia Mata
1530,,1754,90-14100,enrique.gonzalez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Enrique Gonzalez
1531,,1780,90-14100,guadalupe.munguia@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Guadalupe Munguia
1532,,1795,90-14100,erika.ramirez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Erika Ramirez
1533,,1806,90-14100,francisco.figueroa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Figueroa
1534,,1824,90-14100,guadalupe.quiroga@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Guadalupe Quiroga
1535,,1827,90-14100,fabiola.calderon@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Fabiola Calderon
1536,,1902,90-14100,iselda.lopez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Iselda Lopez
1537,,1928,90-14100,francisco.chew@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Chew
1538,,1971,90-14100,francisco.guerrero@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Guerrero
1539,,1998,90-14100,francisca.bribiesca@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisca Bribiesca
1540,,84,90-14100,javier.rodriguez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Javier Rodriguez
1541,,132,90-14100,jesus.arvayo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jesus Arvayo
1542,,327,90-14100,fernando.navarro@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Fernando Navarro
1543,,349,90-14100,francisca.ketchul@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisca Ketchul
1544,,619,90-14100,luisa.bustamante@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Luisa Bustamante
1545,,697,90-14100,marcela.ochoa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Marcela Ochoa
1546,,817,90-14100,federico.martinez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Federico Martinez
1547,,1171,90-14100,lorena.lopez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Lorena Lopez
1548,,1213,90-14100,alberto.celada@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alberto Celada
1549,,1282,90-14100,espinoza.hernandez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Espinoza Hernandez
1550,,1298,90-14100,elena.vivanco@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Elena Vivanco
1551,,1305,90-14100,enrique.soto@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Enrique Soto
1552,,1654,90-14100,francisco.mata@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Mata
1553,,1706,90-14100,elda.castro@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Elda Castro
1554,,1750,90-14100,gutierrez.santoscoy@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gutierrez Santoscoy
1555,,66,90-14100,isela.agruel@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Isela Agruel
1556,,431,90-14100,genaro.miranda@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Genaro Miranda
1557,,455,90-14100,luis.anistro@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Luis Anistro
1558,,458,90-14100,luis.reynoso@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Luis Reynoso
1559,,506,90-14100,gricelda.monjaras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gricelda Monjaras
1560,,554,90-14100,guadalupe.ibarra@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Guadalupe Ibarra
1561,,593,90-14100,johana.atehortua@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Johana Atehortua
1562,,628,90-14100,marcela.pérez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Marcela Pérez
1563,,850,90-14100,marco.ruelas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Marco Ruelas
1564,,863,90-14100,maria.soto@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Maria Soto
1565,,869,90-14100,maria.zazueta@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Maria Zazueta
1566,,944,90-14100,gloria.rivera@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gloria Rivera
1567,,1012,90-14100,heriberto.ochoa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Heriberto Ochoa
1568,,1016,90-14100,ibarra.sotomayor@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Ibarra Sotomayor
1569,,1224,90-14100,cornelio.salcedo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Cornelio Salcedo
1570,,1258,90-14100,cynthia.saavedra@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Cynthia Saavedra
1571,,1580,90-14100,francisco.cota@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Cota
1572,,1591,90-14100,alberto.delgadillo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alberto Delgadillo
1573,,1628,90-14100,alejandro.quiroz@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alejandro Quiroz
1574,,1659,90-14100,gabriel.arvallo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gabriel Arvallo
1575,,1840,90-14100,felipa.valenzuela@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Felipa Valenzuela
1576,,1844,90-14100,francisco.moreno@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Moreno
1577,,1859,90-14100,ignacio.escalante@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Ignacio Escalante
1578,,1868,90-14100,francisca.torres@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisca Torres
1579,,1897,90-14100,ignacio.pinelli@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Ignacio Pinelli
1580,,1905,90-14100,ines.prisco@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Ines Prisco
1581,,1969,90-14100,coronel.trejo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Coronel Trejo
1582,,1984,90-14100,johana.guzman@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Johana Guzman
1583,,248,90-14100,john .henao@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,John  Henao
1584,,387,90-14100,francisco.martinez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Martinez
1585,,658,90-14100,manuel.contreras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Manuel Contreras
1586,,833,90-14100,figueroa.espinoza@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Figueroa Espinoza
1587,,1027,90-14100,jacobo.olivarria@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jacobo Olivarria
1588,,1369,90-14100,marcelo.huerta@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Marcelo Huerta
1589,,1386,90-14100,federico.chavelas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Federico Chavelas
1590,,1445,90-14100,francisco.diaz@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Diaz
1591,,1527,90-14100,francisca.soqui@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisca Soqui
1592,,1636,90-14100,cecilia.jaime@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Cecilia Jaime
1593,,1715,90-14100,elena.ceballos@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Elena Ceballos
1594,,1723,90-14100,gerardo.peral@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Gerardo Peral
1595,,1799,90-14100,hernado.zapata@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Hernado Zapata
1596,,1942,90-14100,francisco.espinoza@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Espinoza
1597,,679,90-14100,manuel.ramirez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Manuel Ramirez
1598,,835,90-14100,aaron.bejarano@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Aaron Bejarano
1599,,1136,90-14100,lilia.urbina@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Lilia Urbina
1600,,1256,90-14100,luz.montaño@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Luz Montaño
1601,,1324,90-14100,enrique.garcia@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Enrique Garcia
1602,,1762,90-14100,enriqueta.saucedo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Enriqueta Saucedo
1603,,152,90-14100,jesus.peraza@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jesus Peraza
1604,,310,90-14100,esperanza.juarez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Esperanza Juarez
1605,,339,90-14100,fernando.rincon@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Fernando Rincon
1606,,359,90-14100,francisco.madrid@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Francisco Madrid
1607,,625,90-14100,luisa.ochoa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Luisa Ochoa
1608,,684,90-14100,elena.martinez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Elena Martinez
1609,,742,90-14100,esthela.lopez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Esthela Lopez
1610,,862,90-14100,alberto.flores@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Alberto Flores
1611,,1060,90-14100,jairo.luna@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jairo Luna
1612,,1170,90-14100,daniel.valencia@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Daniel Valencia
1613,,1190,90-14100,lucia.arenas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Lucia Arenas
1614,,1194,90-14100,luz.arango@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Luz Arango
1615,,1374,90-14100,elena.misas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Elena Misas
1616,,1494,90-14100,filiberto.valenzuela@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Filiberto Valenzuela
1617,,500,40-43200,patricia.moroyoqui@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,Patricia Moroyoqui
1618,,586,40-43200,ramon.moreno@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,Ramon Moreno
1619,,377,40-43200,beatriz.tortoledo@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,Beatriz Tortoledo
1620,,443,40-43200,omar.jaime@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,Omar Jaime
1621,,390,40-43200,moreno.flores@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,Moreno Flores
1622,,176,40-43200,antonio.monjaras@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,Antonio Monjaras
1623,,538,15-31410,yolanda.acosta@tractchun.com,Clerk de Tráfico,PRODUCCION,Administrativo,Yolanda Acosta
1624,,483,15-31410,efrain.sortillon@tractchun.com,Clerk de Tráfico,PRODUCCION,Administrativo,Efrain Sortillon
1625,,556,50-33200,jhon .parra@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Jhon  Parra
1626,,703,50-33200,olivia.patiño@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Olivia Patiño
1627,,1003,50-33200,rene.miranda@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Rene Miranda
1628,,1168,50-33200,rosario.urias@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Rosario Urias
1629,,1273,50-33200,rubiel.mira@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Rubiel Mira
1630,,296,50-33200,guadalupe.baldenegro@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Guadalupe Baldenegro
1631,,469,50-33200,jhon.restrepo @tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Jhon Restrepo 
1632,,565,50-33200,jhuliana .angulo@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Jhuliana  Angulo
1633,,807,50-33200,ramon.garcia@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Ramon Garcia
1634,,1164,50-33200,rene.villa@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Rene Villa
1635,,312,50-33200,guadalupe.chavelas@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Guadalupe Chavelas
1636,,508,50-33200,jhon .barrientos@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Jhon  Barrientos
1637,,597,50-33200,jimenez.bejarano@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Jimenez Bejarano
1638,,388,50-33200,ivan.cartas@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Ivan Cartas
1639,,1745,50-33200,cejudo.bojorquez@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Cejudo Bojorquez
1640,,1965,50-33200,bustamante.paz@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Bustamante Paz
1641,,614,50-33200,marcos.rincon@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Marcos Rincon
1642,,934,50-33200,ramon.lopez@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Ramon Lopez
1643,,779,50-33200,barrera.chavez@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Barrera Chavez
1644,,1216,50-33200,ruano.soto@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Ruano Soto
1645,,461,50-33200,ivan.miranda@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Ivan Miranda
1646,,629,50-33200,maria.d`lira@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Maria D`Lira
1647,,642,10-25120,alexander.puerta@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo,Alexander Puerta
1648,,809,10-25120,martin.gonzalez@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo,Martin Gonzalez
1649,,724,10-25120,arley.rojas@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo,Arley Rojas
1650,,822,10-25120,quiroz.siqueiros@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo,Quiroz Siqueiros
1651,,753,10-25120,guillermo.gonzalez@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo,Guillermo Gonzalez
1652,,704,30-16000,efrain.capin@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Efrain Capin
1653,,715,30-16000,galo.anguis@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Galo Anguis
1654,,720,30-16000,jesus.tanori@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Jesus Tanori
1655,,808,30-16000,maria.ceballos@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Maria Ceballos
1656,,1017,30-16000,orencio.villanes@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Orencio Villanes
1657,,1234,30-16000,yohan.taborda@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Yohan Taborda
1658,,509,30-16000,andrea.gaviria@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Andrea Gaviria
1659,,818,30-16000,olga.restrepo @tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Olga Restrepo 
1660,,416,30-16000,adrian.zapata@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Adrian Zapata
1661,,525,30-16000,angel.banda@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Angel Banda
1662,,705,20-31100,jesus.guevara@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Jesus Guevara
1663,,1769,20-31100,rene.vega@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Rene Vega
1664,,1850,20-31100,roberto.flores@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Roberto Flores
1665,,1290,20-31100,carlos.leyva@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Carlos Leyva
1666,,1646,20-31100,omar.garcia@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Omar Garcia
1667,,109,20-31100,hector.guerrero@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Hector Guerrero
1668,,1277,20-31100,carlos.lennis@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Carlos Lennis
1669,,477,20-31100,isabel.meza@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Isabel Meza
1670,,1790,20-31100,roberto.escalante@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Roberto Escalante
1671,,224,20-31100,hector.lara@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Hector Lara
1672,,582,20-31100,ivan.romero@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Ivan Romero
1673,,1125,20-31100,antonieta.vasquez@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Antonieta Vasquez
1674,,1476,20-31100,guadalupe.calderon@tractchun.com,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Guadalupe Calderon
