,Turno,ID Empleado,Apellido,Nombre,ID Puesto,Email,Puesto,Departamento,Tipo Puesto
1473,,46,DUARTE,ISAURO,90-14100,isauro.duarte@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1474,,302,BUSTAMANTE,ELIZABETH,90-14100,elizabeth.bustamante@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1475,,320,GUTIERREZ,ESPINOZA,90-14100,espinoza.gutierrez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1476,,365,BARCELO,JORGE,90-14100,jorge.barcelo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1477,,394,COSS,GABRIEL,90-14100,gabriel.coss@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1478,,414,ABRIL,LOPEZ,90-14100,lopez.abril@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1479,,523,Vasquez,Luis ,90-14100,luis .vasquez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1480,,564,MAYTORENA,JESUS,90-14100,jesus.maytorena@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1481,,579,Agudelo,Johana,90-14100,johana.agudelo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1482,,611,PORRAS,LAURIANO,90-14100,lauriano.porras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1483,,789,Rojo,Marcela,90-14100,marcela.rojo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1484,,812,Mesa,Alberto,90-14100,alberto.mesa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1485,,897,MONGE,FRANCISCA,90-14100,francisca.monge@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1486,,910,BOJORQUEZ,SILVIA,90-14100,silvia.bojorquez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1487,,936,Castaño,Alejandro,90-14100,alejandro.castaño@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1488,,960,NAVARRO,GUILLERMO,90-14100,guillermo.navarro@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1489,,963,CAÑEDO,ADRIAN,90-14100,adrian.cañedo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1490,,1035,ACOSTA,ALBERTO,90-14100,alberto.acosta@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1491,,1166,CHAVELAS,ALFREDO,90-14100,alfredo.chavelas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1492,,1222,CRUZ,CRISTINA,90-14100,cristina.cruz@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1493,,1226,ROMERO,ENRIQUE,90-14100,enrique.romero@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1494,,1251,ESPINOZA,ELEAZAR,90-14100,eleazar.espinoza@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1495,,1285,ANAYA,ELENA,90-14100,elena.anaya@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1496,,1334,CASILLAS,ENRIQUEZ,90-14100,enriquez.casillas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1497,,1339,Blandon,luz ,90-14100,luz .blandon@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1498,,1404,LARA,MARIA,90-14100,maria.lara@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1499,,1556,CORTES,ENRIQUE,90-14100,enrique.cortes@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1500,,1586,VELARDE,FRANCISCO,90-14100,francisco.velarde@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1501,,1623,Zea,Alberto,90-14100,alberto.zea@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1502,,1666,REYNOSO,FRANCISCO,90-14100,francisco.reynoso@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1503,,1675,PEÑA,GERARDO,90-14100,gerardo.peña@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1504,,1691,COTA,GONZALEZ,90-14100,gonzalez.cota@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1505,,1717,CONS,GUILLERMO,90-14100,guillermo.cons@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1506,,1793,PEINADO,GUADALUPE,90-14100,guadalupe.peinado@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1507,,1801,RAMOS,EVELIA,90-14100,evelia.ramos@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1508,,1810,Madrigal ,Esmeralda,90-14100,esmeralda.madrigal @tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1509,,1831,LUNA,FRANCISCO,90-14100,francisco.luna@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1510,,1867,PERALTA,HAYDEE,90-14100,haydee.peralta@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1511,,1920,Piedrahita,Jeisson,90-14100,jeisson.piedrahita@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1512,,1952,AMAYA,IRENE,90-14100,irene.amaya@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1513,,489,VALDEZ,GILDARDO,90-14100,gildardo.valdez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1514,,504,DANIEL,GLADYS,90-14100,gladys.daniel@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1515,,570,MONTAÑO,JESUS,90-14100,jesus.montaño@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1516,,640,Pineda,Marcela,90-14100,marcela.pineda@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1517,,659,NIEBLAS,AIDEE,90-14100,aidee.nieblas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1518,,893,Tobón ,Patricia,90-14100,patricia.tobón @tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1519,,918,ZEPEDA,TERESA,90-14100,teresa.zepeda@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1520,,924,PINELLI,FRANCISCO,90-14100,francisco.pinelli@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1521,,938,MUNGUIA,ALBERTO,90-14100,alberto.munguia@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1522,,991,PORRAS,ANTONIO,90-14100,antonio.porras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1523,,1011,MONJARAS,ALEMAN,90-14100,aleman.monjaras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1524,,1068,REAL,JESUS,90-14100,jesus.real@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1525,,1127,GAUTRIN,ALEJANDRO,90-14100,alejandro.gautrin@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1526,,1271,ORCI,ALEJANDRA,90-14100,alejandra.orci@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1527,,1357,CONTRERAS,ESPERANZA,90-14100,esperanza.contreras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1528,,1569,CALLEJA,FRANCISCO,90-14100,francisco.calleja@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1529,,1669,MATA,GARCIA,90-14100,garcia.mata@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1530,,1754,GONZALEZ,ENRIQUE,90-14100,enrique.gonzalez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1531,,1780,MUNGUIA,GUADALUPE,90-14100,guadalupe.munguia@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1532,,1795,RAMIREZ,ERIKA,90-14100,erika.ramirez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1533,,1806,FIGUEROA,FRANCISCO,90-14100,francisco.figueroa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1534,,1824,QUIROGA,GUADALUPE,90-14100,guadalupe.quiroga@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1535,,1827,CALDERON,FABIOLA,90-14100,fabiola.calderon@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1536,,1902,LOPEZ,ISELDA,90-14100,iselda.lopez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1537,,1928,CHEW,FRANCISCO,90-14100,francisco.chew@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1538,,1971,GUERRERO,FRANCISCO,90-14100,francisco.guerrero@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1539,,1998,BRIBIESCA,FRANCISCA,90-14100,francisca.bribiesca@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1540,,84,RODRIGUEZ,JAVIER,90-14100,javier.rodriguez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1541,,132,ARVAYO,JESUS,90-14100,jesus.arvayo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1542,,327,NAVARRO,FERNANDO,90-14100,fernando.navarro@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1543,,349,KETCHUL,FRANCISCA,90-14100,francisca.ketchul@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1544,,619,BUSTAMANTE,LUISA,90-14100,luisa.bustamante@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1545,,697,OCHOA,MARCELA,90-14100,marcela.ochoa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1546,,817,MARTINEZ,FEDERICO,90-14100,federico.martinez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1547,,1171,LOPEZ,LORENA,90-14100,lorena.lopez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1548,,1213,CELADA,ALBERTO,90-14100,alberto.celada@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1549,,1282,HERNANDEZ,ESPINOZA,90-14100,espinoza.hernandez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1550,,1298,VIVANCO,ELENA,90-14100,elena.vivanco@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1551,,1305,SOTO,ENRIQUE,90-14100,enrique.soto@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1552,,1654,MATA,FRANCISCO,90-14100,francisco.mata@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1553,,1706,CASTRO,ELDA,90-14100,elda.castro@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1554,,1750,SANTOSCOY,GUTIERREZ,90-14100,gutierrez.santoscoy@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1555,,66,AGRUEL,ISELA,90-14100,isela.agruel@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1556,,431,MIRANDA,GENARO,90-14100,genaro.miranda@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1557,,455,ANISTRO,LUIS,90-14100,luis.anistro@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1558,,458,REYNOSO,LUIS,90-14100,luis.reynoso@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1559,,506,MONJARAS,GRICELDA,90-14100,gricelda.monjaras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1560,,554,IBARRA,GUADALUPE,90-14100,guadalupe.ibarra@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1561,,593,Atehortua,Johana,90-14100,johana.atehortua@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1562,,628,Pérez,Marcela,90-14100,marcela.pérez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1563,,850,RUELAS,MARCO,90-14100,marco.ruelas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1564,,863,Soto,Maria,90-14100,maria.soto@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1565,,869,ZAZUETA,MARIA,90-14100,maria.zazueta@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1566,,944,RIVERA,GLORIA,90-14100,gloria.rivera@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1567,,1012,OCHOA,HERIBERTO,90-14100,heriberto.ochoa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1568,,1016,SOTOMAYOR,IBARRA,90-14100,ibarra.sotomayor@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1569,,1224,SALCEDO,CORNELIO,90-14100,cornelio.salcedo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1570,,1258,SAAVEDRA,CYNTHIA,90-14100,cynthia.saavedra@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1571,,1580,COTA,FRANCISCO,90-14100,francisco.cota@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1572,,1591,DELGADILLO,ALBERTO,90-14100,alberto.delgadillo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1573,,1628,QUIROZ,ALEJANDRO,90-14100,alejandro.quiroz@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1574,,1659,ARVALLO,GABRIEL,90-14100,gabriel.arvallo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1575,,1840,VALENZUELA,FELIPA,90-14100,felipa.valenzuela@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1576,,1844,MORENO,FRANCISCO,90-14100,francisco.moreno@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1577,,1859,ESCALANTE,IGNACIO,90-14100,ignacio.escalante@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1578,,1868,TORRES,FRANCISCA,90-14100,francisca.torres@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1579,,1897,PINELLI,IGNACIO,90-14100,ignacio.pinelli@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1580,,1905,Prisco,Ines,90-14100,ines.prisco@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1581,,1969,TREJO,CORONEL,90-14100,coronel.trejo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1582,,1984,Guzman,Johana,90-14100,johana.guzman@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1583,,248,Henao,John ,90-14100,john .henao@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1584,,387,MARTINEZ,FRANCISCO,90-14100,francisco.martinez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1585,,658,CONTRERAS,MANUEL,90-14100,manuel.contreras@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1586,,833,ESPINOZA,FIGUEROA,90-14100,figueroa.espinoza@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1587,,1027,OLIVARRIA,JACOBO,90-14100,jacobo.olivarria@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1588,,1369,HUERTA,MARCELO,90-14100,marcelo.huerta@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1589,,1386,CHAVELAS,FEDERICO,90-14100,federico.chavelas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1590,,1445,DIAZ,FRANCISCO,90-14100,francisco.diaz@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1591,,1527,SOQUI,FRANCISCA,90-14100,francisca.soqui@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1592,,1636,JAIME,CECILIA,90-14100,cecilia.jaime@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1593,,1715,CEBALLOS,ELENA,90-14100,elena.ceballos@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1594,,1723,PERAL,GERARDO,90-14100,gerardo.peral@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1595,,1799,Zapata,Hernado,90-14100,hernado.zapata@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1596,,1942,ESPINOZA,FRANCISCO,90-14100,francisco.espinoza@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1597,,679,RAMIREZ,MANUEL,90-14100,manuel.ramirez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1598,,835,BEJARANO,AARON,90-14100,aaron.bejarano@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1599,,1136,URBINA,LILIA,90-14100,lilia.urbina@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1600,,1256,MONTAÑO,LUZ,90-14100,luz.montaño@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1601,,1324,GARCIA,ENRIQUE,90-14100,enrique.garcia@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1602,,1762,SAUCEDO,ENRIQUETA,90-14100,enriqueta.saucedo@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1603,,152,PERAZA,JESUS,90-14100,jesus.peraza@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1604,,310,JUAREZ,ESPERANZA,90-14100,esperanza.juarez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1605,,339,RINCON,FERNANDO,90-14100,fernando.rincon@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1606,,359,MADRID,FRANCISCO,90-14100,francisco.madrid@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1607,,625,OCHOA,LUISA,90-14100,luisa.ochoa@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1608,,684,Martinez,Elena,90-14100,elena.martinez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1609,,742,LOPEZ,ESTHELA,90-14100,esthela.lopez@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1610,,862,FLORES,ALBERTO,90-14100,alberto.flores@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1611,,1060,LUNA,JAIRO,90-14100,jairo.luna@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1612,,1170,Valencia,Daniel,90-14100,daniel.valencia@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1613,,1190,Arenas,Lucia,90-14100,lucia.arenas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1614,,1194,Arango,Luz,90-14100,luz.arango@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1615,,1374,Misas,Elena,90-14100,elena.misas@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1616,,1494,VALENZUELA,FILIBERTO,90-14100,filiberto.valenzuela@tractchun.com,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo
1617,,500,MOROYOQUI,PATRICIA,40-43200,patricia.moroyoqui@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios
1618,,586,MORENO,RAMON,40-43200,ramon.moreno@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios
1619,,377,TORTOLEDO,BEATRIZ,40-43200,beatriz.tortoledo@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios
1620,,443,JAIME,OMAR,40-43200,omar.jaime@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios
1621,,390,FLORES,MORENO,40-43200,moreno.flores@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios
1622,,176,MONJARAS,ANTONIO,40-43200,antonio.monjaras@tractchun.com,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios
1623,,538,ACOSTA,YOLANDA,15-31410,yolanda.acosta@tractchun.com,Clerk de Tráfico,PRODUCCION,Administrativo
1624,,483,SORTILLON,EFRAIN,15-31410,efrain.sortillon@tractchun.com,Clerk de Tráfico,PRODUCCION,Administrativo
1625,,556,Parra,Jhon ,50-33200,jhon .parra@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1626,,703,PATIÑO,OLIVIA,50-33200,olivia.patiño@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1627,,1003,MIRANDA,RENE,50-33200,rene.miranda@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1628,,1168,URIAS,ROSARIO,50-33200,rosario.urias@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1629,,1273,Mira,Rubiel,50-33200,rubiel.mira@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1630,,296,BALDENEGRO,GUADALUPE,50-33200,guadalupe.baldenegro@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1631,,469,Restrepo ,Jhon,50-33200,jhon.restrepo @tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1632,,565,Angulo,Jhuliana ,50-33200,jhuliana .angulo@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1633,,807,GARCIA,RAMON,50-33200,ramon.garcia@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1634,,1164,VILLA,RENE,50-33200,rene.villa@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1635,,312,CHAVELAS,GUADALUPE,50-33200,guadalupe.chavelas@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1636,,508,Barrientos,Jhon ,50-33200,jhon .barrientos@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1637,,597,BEJARANO,JIMENEZ,50-33200,jimenez.bejarano@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1638,,388,CARTAS,IVAN,50-33200,ivan.cartas@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1639,,1745,BOJORQUEZ,CEJUDO,50-33200,cejudo.bojorquez@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1640,,1965,PAZ,BUSTAMANTE,50-33200,bustamante.paz@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1641,,614,RINCON,MARCOS,50-33200,marcos.rincon@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1642,,934,LOPEZ,RAMON,50-33200,ramon.lopez@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1643,,779,CHAVEZ,BARRERA,50-33200,barrera.chavez@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1644,,1216,SOTO,RUANO,50-33200,ruano.soto@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1645,,461,MIRANDA,IVAN,50-33200,ivan.miranda@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1646,,629,D`LIRA,MARIA,50-33200,maria.d`lira@tractchun.com,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios
1647,,642,Puerta,Alexander,10-25120,alexander.puerta@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo
1648,,809,GONZALEZ,MARTIN,10-25120,martin.gonzalez@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo
1649,,724,Rojas,Arley,10-25120,arley.rojas@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo
1650,,822,SIQUEIROS,QUIROZ,10-25120,quiroz.siqueiros@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo
1651,,753,GONZALEZ,GUILLERMO,10-25120,guillermo.gonzalez@tractchun.com,Auxiliar de compras,MATERIALES,Administrativo
1652,,704,CAPIN,EFRAIN,30-16000,efrain.capin@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1653,,715,ANGUIS,GALO,30-16000,galo.anguis@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1654,,720,TANORI,JESUS,30-16000,jesus.tanori@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1655,,808,CEBALLOS,MARIA,30-16000,maria.ceballos@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1656,,1017,VILLANES,ORENCIO,30-16000,orencio.villanes@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1657,,1234,Taborda,Yohan,30-16000,yohan.taborda@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1658,,509,Gaviria,Andrea,30-16000,andrea.gaviria@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1659,,818,Restrepo ,Olga,30-16000,olga.restrepo @tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1660,,416,ZAPATA,ADRIAN,30-16000,adrian.zapata@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
1661,,525,BANDA,ANGEL,30-16000,angel.banda@tractchun.com,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios
